Client ID,Name,Age,State,City,Location ID,Joined Bank,Banking Contact,Nationality,Occupation,Fee Structure,Loyalty Classification,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,BRId,GenderId,IAId
IND11728,Amit Kumar,30,Telangana,Hyderabad,63028,06-12-2007,Kavita Sharma,Indian,IT Consultant,High,Jade,405653.22,32050.21,2,142421.3,2434059.99,1928130.74,2911022.01,1516820.23,286070.2,4506448.02,2,4,5,1,1
IND11729,Nisha Verma,35,Delhi,New Delhi,95463,15-03-2010,Pooja Das,Indian,Accountant,Low,Jade,,162874.42,4,67560.09,1497194.23,5992688.37,2052230.2,1391957.39,327289.7,2173241.81,0,5,2,2,1
IND11730,Kunal Singh,50,Tamil Nadu,Coimbatore,95735,24-06-2018,Pooja Verma,Indian,Business Analyst,Low,Platinum,422035.87,148878.68,3,71509.61,1388339.6,3536776.54,481854.69,574996.87,253794.57,3091279.75,3,1,3,1,4
IND11731,Neha Reddy,50,Maharashtra,Nagpur,74765,04-09-2023,Asha Mehta,Indian,,Mid,Jade,812996.03,203955.96,1,19024.94,936995.51,4777457.85,1921358.97,123587.22,29867.9,3535166.64,2,2,3,2,3
IND11732,Rahul Mehta,30,Karnataka,Mysuru,73158,04-03-2013,Priya Sharma,Indian,Accountant,High,Silver,793069.96,90402.23,1,43567.48,628425.21,5278778.08,2610490.89,421563.69,67365.54,3660406.27,1,3,1,1,4
IND11733,Sneha Patel,50,Karnataka,Mysuru,26526,31-08-2024,Anjali Reddy,Indian,IT Consultant,Mid,Silver,791805.62,299284.35,1,75565.37,3651180.41,1004303.82,1215984.7,10371.94,245043.38,2932774.98,5,4,3,2,4
IND11734,Kunal Iyer,50,Karnataka,Mangaluru,63402,09-04-2009,Sneha Das,Indian,Network Engineer,Low,Jade,682873.63,178502.86,4,108710.26,4338196.83,6772072.06,1241625.86,2281183.74,328673.34,5974609.92,4,5,3,1,3
IND11735,Priya Sharma,30,Telangana,Warangal,48683,05-11-2019,Rahul Mehta,Indian,System Administrator,High,Jade,399224.14,186841.23,0,102940.3,86088.66,3559473.69,701655.24,736045.61,474786.15,2428568.71,1,1,4,2,5
IND11736,Rohit Kumar,25,Tamil Nadu,Coimbatore,3057,17-06-2012,Priya Verma,Indian,Accountant,Mid,Jade,365013.65,143055.72,2,30494.51,2755727.99,6176640.3,2178019.83,3155858.83,82295.22,4809280.36,2,2,5,1,1
IND11737,Nisha Mehta,40,Telangana,Hyderabad,88982,26-03-2016,Priya Sharma,Indian,IT Consultant,Mid,Platinum,976573.52,210297.95,0,54684.95,3708271.29,2742916.69,1883701.15,576321.37,260786.86,5222566.57,2,3,1,2,4
IND11738,Amit Kumar,50,Maharashtra,Mumbai,6956,03-03-2014,Kavita Mehta,Indian,System Administrator,Low,Gold,,102095.9,4,36349.8,2249511.7,273344.1,2794390.09,1939185.49,472170.06,5621218.64,1,4,4,1,5
IND11739,Nisha Gupta,45,Maharashtra,Pune,76170,29-10-2008,Priya Verma,Indian,Network Engineer,Mid,Silver,705470.83,10731.49,3,103273.48,2831792.61,6639572.46,1592254.55,2127472.61,16669.56,3355603.75,5,5,5,2,2
IND11740,Vikas Iyer,35,Maharashtra,Pune,22218,18-06-2009,Nisha Das,Indian,Business Analyst,Mid,Jade,293631.5,125736.26,3,55709.02,4670170.97,4534768.61,1352218.12,981619.7,457006.81,4744521.05,2,1,1,1,1
IND11741,Sneha Mehta,30,Delhi,New Delhi,2564,03-08-2011,Rahul Gupta,Indian,Accountant,High,Silver,274501.41,166768.07,2,120888.65,2642992.53,1252426.77,1034410.62,2020364.21,378035.92,4705120.44,5,2,2,2,1
IND11742,Kunal Sharma,22,Karnataka,Mysuru,3151,15-10-2022,Priya Verma,Indian,Accountant,Low,Jade,948385.25,281532.64,2,86978.04,584713.72,3062852.05,1573760.86,484341.42,383263.37,4932826.96,0,3,3,1,3
IND11743,Ritu Das,45,Maharashtra,Mumbai,38294,17-05-2005,Kunal Mehta,Indian,Accountant,Low,Silver,289359.69,250485.35,2,82799.38,169584.0,5143735.54,1765611.36,529191.07,238778.84,2436826.27,4,4,5,2,1
IND11744,Vikas Singh,40,West Bengal,Howrah,32718,13-06-2012,Kavita Kumar,Indian,Support Engineer,Low,Gold,999085.01,124185.03,4,32630.17,1464406.42,1163832.21,502581.28,1457651.66,385607.72,5497826.62,0,5,4,1,1
IND11745,Nisha Patel,22,Karnataka,Mysuru,39900,16-07-2024,Ankit Singh,Indian,Bank Officer,High,Jade,631308.73,81857.57,4,5282.69,203132.99,327186.65,1077328.2,2370873.94,474058.48,3292637.9,2,1,5,2,5
IND11746,Vikas Mehta,50,Telangana,Hyderabad,42442,06-05-2007,Priya Sharma,Indian,Business Analyst,Low,Jade,298383.19,178069.38,3,31613.51,2489081.99,160597.43,1774058.68,3874735.99,443769.95,5817798.99,4,2,5,1,1
IND11747,Pooja Sharma,40,Karnataka,Mangaluru,39542,08-07-2013,Suresh Gupta,Indian,Support Engineer,Low,Platinum,,120496.43,2,39166.36,2044269.12,7962857.68,1115380.38,934220.31,77393.77,2095085.76,3,3,1,2,2
IND11748,Arjun Das,35,West Bengal,Howrah,23572,12-04-2022,Ankit Reddy,Indian,Accountant,Mid,Platinum,713868.39,115519.39,4,8989.07,2820344.81,4069613.67,2353096.21,487734.62,451871.55,3912174.1,0,4,3,1,4
IND11749,Neha Das,25,Maharashtra,Pune,51155,20-07-2023,Rohit Singh,Indian,Bank Officer,Mid,Silver,1101821.67,106560.85,2,39373.85,523944.03,1523573.64,791095.15,3874497.82,341093.57,3001352.13,5,5,2,2,5
IND11750,Vikas Reddy,30,Tamil Nadu,Madurai,34679,09-12-2006,Suresh Patel,Indian,IT Consultant,High,Silver,491575.97,156734.62,3,20255.55,3014702.02,6494146.93,2425843.45,1782532.87,297114.69,5585445.48,5,1,2,1,3
IND11751,Anjali Mehta,22,Telangana,Warangal,93410,25-12-2022,Ritu Singh,Indian,Data Analyst,Mid,Jade,498453.07,231240.87,2,510.29,851784.81,5565639.24,579102.23,773214.1,77461.24,2119330.48,3,2,1,2,5
IND11752,Suresh Gupta,45,Gujarat,Surat,20980,23-08-2023,Rohit Patel,Indian,Support Engineer,Mid,Silver,,114424.73,0,126369.88,2878197.49,2844999.54,2789902.19,3484224.79,314214.72,4636389.98,3,3,3,1,1
IND11753,Sneha Das,40,West Bengal,Kolkata,36896,09-07-2019,Asha Gupta,Indian,Software Engineer,Mid,Gold,697272.39,53876.13,1,30828.31,163095.58,5328474.51,1973159.71,855446.54,264748.96,631921.41,1,4,2,2,4
IND11754,Arjun Gupta,25,Delhi,New Delhi,21270,13-09-2024,Kavita Gupta,Indian,IT Consultant,Mid,Jade,667017.95,135981.02,4,50361.47,2533045.25,4094146.08,379627.14,2541889.51,146448.38,2308821.09,3,5,4,1,3
IND11755,Anjali Reddy,40,Tamil Nadu,Coimbatore,81029,08-05-2009,Rohit Patel,Indian,Business Analyst,Mid,Platinum,855345.94,153522.36,3,61330.43,1303171.65,6529117.99,2892170.4,28262.0,343372.45,1379458.73,5,1,4,2,4
IND11756,Kunal Patel,22,Gujarat,Ahmedabad,26085,12-09-2006,Pooja Verma,Indian,Network Engineer,Low,Jade,677675.3,14296.0,1,45361.06,4575695.03,4458896.32,1606694.99,765752.27,50904.55,1913388.12,5,2,1,1,5
IND11757,Priya Verma,30,Delhi,New Delhi,71851,06-05-2023,Amit Gupta,Indian,Network Engineer,Mid,Gold,760858.32,261927.37,4,33312.23,2642529.49,5560330.07,2744204.24,2581358.3,182682.25,1163684.43,0,3,3,2,3
IND11758,Suresh Reddy,30,Delhi,New Delhi,64528,09-07-2010,Kunal Verma,Indian,Accountant,High,Silver,270414.32,119498.2,3,1846.82,2101195.26,1507631.6,2150016.06,1419333.09,144851.88,227240.72,1,4,4,1,2
IND11759,Anjali Singh,40,Gujarat,Surat,84767,29-07-2018,Ramesh Gupta,Indian,Accountant,Low,Gold,1075383.81,269189.54,0,141414.71,3881746.58,2731938.93,2866849.68,510236.69,30172.75,1734543.58,0,5,3,2,4
IND11760,Arjun Sharma,45,Delhi,New Delhi,81626,31-10-2024,Asha Verma,Indian,,High,Jade,860438.89,63341.29,3,79646.22,2091997.23,3024644.91,2942053.27,865551.0,276172.44,4576801.36,4,1,2,1,1
IND11761,Kavita Sharma,35,Delhi,New Delhi,26685,18-03-2006,Asha Mehta,Indian,Data Analyst,Mid,Gold,799635.73,66553.16,0,90415.78,4770250.1,258020.64,165626.77,3383620.92,369465.76,2346912.42,3,2,1,2,4
IND11762,Amit Gupta,35,Telangana,Warangal,38410,09-07-2016,Neha Mehta,Indian,Support Engineer,High,Gold,309955.44,58789.09,1,79942.42,4448789.89,7517316.08,466501.64,3140833.99,103606.55,811103.97,3,3,2,1,3
IND11763,Kavita Sharma,40,Maharashtra,Pune,88918,22-02-2024,Arjun Iyer,Indian,Bank Officer,Mid,Platinum,527059.01,195856.33,4,80550.76,3937058.31,2920010.17,812113.92,2188851.98,28715.27,4883944.75,4,4,2,2,3
IND11764,Vikas Patel,40,Delhi,New Delhi,69582,07-06-2010,Ritu Kumar,Indian,Accountant,High,Platinum,865907.76,91241.39,2,81623.19,2698312.53,2918918.19,50696.79,2969318.75,373838.51,5815837.7,4,5,5,1,1
IND11765,Pooja Verma,22,Delhi,New Delhi,83594,17-09-2024,Rohit Patel,Indian,Accountant,High,Silver,518615.34,70748.56,0,120927.73,1873797.91,3393895.76,1267367.95,83362.13,24380.45,,0,1,1,2,5
IND11766,Suresh Patel,22,Tamil Nadu,Chennai,57987,24-09-2008,Ankit Das,Indian,Software Engineer,High,Gold,323398.78,122444.11,2,19567.93,1931646.37,6711140.55,687879.54,476715.82,47245.48,314909.3,4,2,2,1,2
IND11767,Neha Sharma,22,Maharashtra,Pune,91583,26-01-2015,Suresh Reddy,Indian,Bank Officer,Mid,Jade,1125178.58,82514.12,2,114361.47,3018616.65,5112875.14,1092315.94,2220777.69,299008.37,4258508.34,0,3,3,2,4
IND11768,Arjun Patel,25,Telangana,Warangal,55682,25-01-2010,Anjali Reddy,Indian,Accountant,Low,Jade,1009785.99,79203.04,1,39559.94,1199040.47,7564600.53,458716.39,751021.98,464227.53,3163536.87,3,4,4,1,1
IND11769,Priya Das,45,Delhi,New Delhi,56499,27-06-2005,Ankit Singh,Indian,System Administrator,Low,Platinum,1089439.74,137687.11,2,12173.0,1505070.24,398566.39,1417747.84,1998519.05,95821.49,771030.56,3,5,5,2,5
IND11770,Arjun Kumar,22,Karnataka,Mysuru,42406,26-10-2016,Sneha Iyer,Indian,Support Engineer,High,Silver,,221321.94,1,14795.06,4854022.53,2572125.16,2871730.75,383528.95,129029.13,4339912.95,0,1,2,1,3
IND11771,Nisha Singh,35,Tamil Nadu,Coimbatore,58619,12-11-2009,Rohit Patel,Indian,IT Consultant,Low,Jade,1100916.65,266586.08,2,13861.22,4456776.15,54342.41,1235502.48,2392473.77,155132.69,5663587.35,5,2,1,2,5
IND11772,Ankit Mehta,25,Telangana,Hyderabad,34314,02-03-2005,Suresh Verma,Indian,IT Consultant,Mid,Silver,688431.1,122216.23,1,97537.69,183854.67,873053.39,385910.19,860736.55,110828.31,542845.65,4,3,1,1,4
IND11773,Anjali Sharma,35,Karnataka,Mysuru,77956,16-07-2013,Anjali Das,Indian,Bank Officer,Low,Silver,310468.78,28509.25,2,43615.42,649401.09,3220546.64,181179.75,3578429.53,218843.64,4919428.87,1,4,3,2,1
IND11774,Rahul Das,25,Gujarat,Surat,36551,05-02-2022,Ankit Singh,Indian,Data Analyst,Low,Platinum,1084607.66,147177.71,2,98831.74,4713144.32,1198726.23,2729625.41,2117395.53,63464.75,5713991.04,0,5,4,1,3
IND11775,Anjali Verma,35,Gujarat,Ahmedabad,68005,14-11-2010,Pooja Sharma,Indian,,High,Platinum,342906.6,213491.05,4,22321.2,1395388.35,5531084.73,1178822.33,595980.75,422750.61,2971479.28,3,1,3,2,3
IND11776,Suresh Patel,50,Maharashtra,Pune,36433,08-01-2018,Neha Sharma,Indian,Business Analyst,Low,Platinum,863295.53,93517.86,0,103654.55,1065973.81,7844177.95,2786064.52,425860.82,111882.77,4045785.66,5,2,4,1,2
IND11777,Neha Sharma,45,Delhi,New Delhi,64377,05-01-2017,Kavita Reddy,Indian,Accountant,Mid,Jade,300837.38,171654.16,4,34113.26,68453.9,896498.05,2024302.72,2539654.0,483454.74,3832354.51,3,3,3,2,4
IND11778,Suresh Patel,25,Tamil Nadu,Madurai,49643,05-09-2019,Ritu Patel,Indian,Business Analyst,High,Jade,282706.89,202807.56,4,115764.77,781183.5,7611768.75,2511682.37,315247.71,404325.31,4214323.35,2,4,1,1,3
IND11779,Priya Reddy,22,Karnataka,Mysuru,11827,08-10-2021,Suresh Iyer,Indian,Accountant,High,Jade,779158.4,211994.08,2,96639.55,3688758.0,2899828.22,1698331.5,1316925.78,393921.15,5628503.92,0,5,5,2,3
IND11780,Arjun Reddy,22,Karnataka,Mangaluru,70551,27-12-2010,Sneha Gupta,Indian,Business Analyst,Mid,Silver,626891.78,69592.03,4,90840.53,4458693.57,2339759.89,1283802.1,2545436.01,45192.68,2077975.98,2,1,1,1,4
IND11781,Anjali Mehta,40,West Bengal,Kolkata,70827,02-07-2021,Rahul Das,Indian,Support Engineer,Low,Silver,974031.39,53526.98,0,69052.49,2912839.74,4841272.23,2635808.93,602595.03,412999.2,961143.19,1,2,1,2,2
IND11782,Ankit Das,25,Delhi,New Delhi,46379,19-01-2005,Vikas Iyer,Indian,Accountant,Mid,Silver,653387.4,209829.37,0,143696.02,1306028.3,1556362.46,2375560.57,1992252.17,354196.1,1131773.75,1,3,3,1,4
IND11783,Pooja Mehta,25,Gujarat,Surat,14268,02-03-2020,Priya Gupta,Indian,Software Engineer,High,Platinum,425878.99,137393.24,1,134457.46,1304520.0,2988446.6,1529473.0,271367.16,354454.56,1724930.46,2,4,1,2,3
IND11784,Rohit Kumar,50,Karnataka,Mangaluru,1286,14-05-2024,Anjali Kumar,Indian,Support Engineer,Mid,Jade,827405.45,290650.4,4,33560.61,1476916.99,6280435.54,1470804.74,1846725.64,174117.91,,4,5,1,1,4
IND11785,Neha Gupta,22,West Bengal,Kolkata,32372,11-03-2012,Suresh Verma,Indian,Data Analyst,Low,Gold,298188.62,18520.51,2,28158.58,4727695.69,5427354.46,542579.0,1047934.06,487172.99,1673516.48,4,1,3,2,1
IND11786,Rohit Patel,25,Karnataka,Mangaluru,24771,12-02-2010,Ankit Sharma,Indian,Support Engineer,Mid,Gold,747536.44,103308.71,3,8885.17,3840679.11,6124830.37,1730807.93,836726.23,415483.17,,3,2,1,1,5
IND11787,Sneha Iyer,35,Delhi,New Delhi,81998,20-10-2008,Suresh Patel,Indian,Data Analyst,Mid,Gold,383530.9,198355.66,4,978.56,4977568.68,4788654.8,1344656.05,1495781.95,312297.51,447078.24,3,3,5,2,3
IND11788,Ramesh Reddy,40,West Bengal,Kolkata,1408,05-06-2009,Sneha Singh,Indian,IT Consultant,High,Gold,766543.22,37758.21,1,66808.1,3355716.77,4620160.05,1193108.7,1231734.0,183122.68,1851518.29,3,4,4,1,1
IND11789,Priya Kumar,30,Karnataka,Mysuru,86198,22-05-2016,Asha Gupta,Indian,Network Engineer,Mid,Silver,883779.29,235925.85,0,100162.43,4055628.34,4538973.46,2240635.04,2074722.91,161005.61,4835832.59,1,5,5,2,3
IND11790,Arjun Mehta,30,West Bengal,Kolkata,68560,28-11-2015,Anjali Patel,Indian,IT Consultant,Low,Platinum,654860.17,95488.25,2,132637.78,4034302.83,1917122.05,2233080.07,1790530.3,8068.47,2465792.72,5,1,4,1,1
IND11791,Ritu Patel,22,Gujarat,Ahmedabad,14090,08-11-2017,Rohit Das,Indian,Data Analyst,Low,Platinum,570111.43,73863.39,4,36735.44,1027808.18,957006.81,579035.69,2743863.63,115182.9,,0,2,4,2,1
IND11792,Suresh Mehta,22,West Bengal,Kolkata,55285,10-03-2007,Nisha Reddy,Indian,System Administrator,Low,Silver,522455.93,276667.12,4,19438.55,2384090.09,6461284.98,1179549.77,3314220.63,224382.94,,1,3,3,1,4
IND11793,Nisha Singh,25,Delhi,New Delhi,48210,19-09-2024,Neha Sharma,Indian,Business Analyst,Mid,Gold,796756.72,185712.32,2,107475.65,1094216.61,6466192.59,2820753.07,2500844.01,59823.56,145372.01,3,4,2,2,1
IND11794,Ankit Mehta,50,West Bengal,Kolkata,31691,15-01-2012,Neha Sharma,Indian,,Low,Jade,762626.65,242212.36,2,,2177176.67,7614122.53,1345627.83,3987484.67,348511.26,3231775.84,0,5,4,1,3
IND11795,Kavita Gupta,30,Maharashtra,Pune,8278,06-04-2019,Anjali Verma,Indian,Accountant,High,Platinum,648835.87,241293.7,2,1442.96,3935319.34,435600.67,2190742.28,2587494.58,399446.19,3608509.75,4,1,2,2,1
IND11796,Amit Verma,50,Karnataka,Mysuru,83270,05-10-2006,Priya Sharma,Indian,Accountant,High,Silver,618218.61,148838.98,4,10824.14,1274214.53,6292317.09,2860764.97,1443808.63,259573.6,33344.33,0,2,1,1,1
IND11797,Kavita Sharma,45,Maharashtra,Pune,55046,19-09-2010,Anjali Singh,Indian,IT Consultant,Mid,Gold,530906.31,290653.16,3,52651.03,1806407.81,200467.06,2980634.42,2210870.83,302505.77,5158064.48,3,3,4,2,2
IND11798,Ankit Mehta,22,Delhi,New Delhi,26220,23-11-2016,Rahul Mehta,Indian,Accountant,High,Silver,334718.06,157071.4,1,100138.13,533836.1,6524700.27,1065182.87,2728243.19,186432.82,3341237.01,0,4,3,1,5
IND11799,Sneha Reddy,25,Maharashtra,Pune,15267,02-08-2012,Amit Mehta,Indian,Data Analyst,Mid,Platinum,317598.34,135522.91,2,72154.08,4019765.91,6861213.99,2912202.76,2648602.87,439047.14,4911351.07,0,5,1,2,2
IND11800,Rohit Patel,35,Maharashtra,Nagpur,53691,02-08-2015,Rahul Gupta,Indian,Accountant,Mid,Jade,344658.19,157869.77,2,,2968571.72,2298708.32,2285629.23,2578094.05,303469.58,4554638.13,2,1,3,1,1
IND11801,Nisha Patel,50,Karnataka,Mangaluru,9822,10-06-2024,Rohit Patel,Indian,IT Consultant,High,Gold,508263.42,226305.25,2,115113.57,4667688.15,4785789.07,2133620.65,3126750.04,228779.24,4302238.2,4,2,1,2,3
IND11802,Ramesh Iyer,22,West Bengal,Howrah,1650,19-11-2017,Priya Das,Indian,Accountant,High,Platinum,1102188.51,78041.98,4,23200.06,3743880.25,4504781.72,2530571.98,2017519.08,280074.94,3864118.83,3,3,2,1,4
IND11803,Ritu Mehta,50,Delhi,New Delhi,75995,18-07-2015,Vikas Mehta,Indian,Support Engineer,Low,Platinum,485819.88,258376.05,2,16727.23,498079.06,4327256.66,376631.74,515918.71,269114.41,,3,4,4,2,4
IND11804,Vikas Das,50,Telangana,Warangal,8519,10-07-2020,Rohit Reddy,Indian,Data Analyst,High,Gold,1099421.53,57467.73,2,18926.94,2884329.1,5206713.92,639678.42,1798814.57,432335.63,2977304.21,0,5,5,1,3
IND11805,Ritu Mehta,22,Tamil Nadu,Madurai,4428,04-02-2019,Anjali Das,Indian,Network Engineer,High,Jade,710689.89,201856.44,2,117764.55,2387341.71,3876481.15,2476400.84,452822.59,17024.88,4829752.99,3,1,1,2,2
IND11806,Ankit Sharma,30,Telangana,Hyderabad,49303,30-04-2011,Kunal Reddy,Indian,Bank Officer,Low,Platinum,685376.4,103893.08,2,58416.4,3149651.71,3950361.21,2849835.1,1075795.02,373158.03,1614520.64,2,2,3,1,4
IND11807,Ritu Das,50,Karnataka,Bengaluru,45336,22-06-2020,Kunal Gupta,Indian,Software Engineer,High,Platinum,275065.43,173934.88,2,142802.14,3901734.76,5502315.16,490040.14,3714858.39,235074.58,3167833.4,5,3,2,2,4
IND11808,Vikas Reddy,40,Tamil Nadu,Madurai,73916,03-03-2016,Rahul Iyer,Indian,Bank Officer,Low,Jade,1026061.23,16626.72,3,138768.76,4054782.3,4345434.14,2365997.81,757727.95,232341.93,4088063.25,2,4,3,1,5
IND11809,Anjali Reddy,25,Gujarat,Surat,91697,31-01-2013,Rahul Sharma,Indian,IT Consultant,High,Jade,1011869.53,135382.1,1,71729.85,4353349.8,3762923.81,1581253.98,566870.27,245486.27,2520450.49,2,5,5,2,1
IND11810,Rahul Das,35,Karnataka,Mangaluru,77276,26-06-2012,Amit Mehta,Indian,System Administrator,Mid,Gold,577055.05,38741.47,4,11093.67,2135458.61,3837634.04,195315.45,2503280.73,70961.9,320824.85,5,1,1,1,1
IND11811,Nisha Verma,50,Karnataka,Bengaluru,99242,28-11-2011,Amit Gupta,Indian,Network Engineer,Mid,Platinum,470113.48,251048.6,3,86132.74,3580545.6,6075256.06,843337.61,1132812.53,276100.35,541721.58,3,2,5,2,3
IND11812,Rahul Verma,40,Telangana,Hyderabad,40390,07-06-2014,Kunal Sharma,Indian,Network Engineer,Low,Silver,765279.6,170456.39,4,135852.0,1315838.3,7323000.51,1774469.2,392594.0,41054.5,870511.21,1,3,2,1,5
IND11813,Priya Kumar,35,West Bengal,Howrah,90125,15-09-2014,Kunal Gupta,Indian,Network Engineer,High,Platinum,1035737.37,171711.08,1,108151.62,1786233.89,6901136.85,2240097.53,3989888.78,443307.43,3179406.99,2,4,4,2,2
IND11814,Arjun Mehta,45,Karnataka,Mysuru,73075,17-02-2019,Neha Sharma,Indian,Network Engineer,Low,Gold,1080490.12,147720.46,1,102567.67,396605.69,3658892.01,621002.45,307733.64,79191.76,279498.11,2,5,3,1,2
IND11815,Anjali Das,30,Delhi,New Delhi,86804,20-03-2019,Priya Iyer,Indian,Network Engineer,High,Jade,386403.84,286709.08,3,114344.43,2437080.87,7086171.26,2204067.43,3519950.6,263249.61,4992685.82,4,1,1,2,2
IND11816,Kunal Das,40,Delhi,New Delhi,64909,09-10-2015,Kunal Mehta,Indian,Support Engineer,Mid,Silver,299408.74,15223.48,3,,4284650.56,1364899.28,1137692.02,2485510.91,397188.74,1880976.33,5,2,3,1,1
IND11817,Sneha Mehta,45,Karnataka,Bengaluru,68343,16-02-2006,Ramesh Sharma,Indian,Bank Officer,Low,Platinum,323618.36,269786.91,3,120851.02,2833894.16,1120476.65,2329019.36,1126522.66,393356.64,1490962.9,0,3,2,2,4
IND11818,Ankit Mehta,30,West Bengal,Kolkata,82307,16-11-2013,Arjun Kumar,Indian,Accountant,Low,Silver,803317.82,117309.15,0,99258.31,151752.45,954729.5,976665.78,1215550.02,197833.54,5060066.44,0,4,2,1,4
IND11819,Priya Sharma,45,Telangana,Hyderabad,91840,06-05-2015,Kunal Reddy,Indian,Network Engineer,Low,Jade,591487.55,285956.69,3,149838.89,34058.73,7552573.58,2119873.32,2803790.8,498840.81,5852191.04,1,5,4,2,2
IND11820,Suresh Reddy,22,Delhi,New Delhi,1746,12-03-2007,Priya Reddy,Indian,System Administrator,Mid,Gold,322911.71,241680.71,4,92487.08,790316.2,6927362.78,2848397.63,2712296.13,130538.55,5896953.11,3,1,1,1,2
IND11821,Nisha Das,50,Tamil Nadu,Coimbatore,91762,25-04-2018,Kavita Das,Indian,Software Engineer,Low,Platinum,,292996.38,2,37432.69,2712427.03,379336.36,837473.62,1889133.55,32072.25,3342675.3,0,2,1,2,3
IND11822,Ankit Sharma,45,Maharashtra,Pune,32774,28-07-2006,Suresh Reddy,Indian,Accountant,High,Jade,305212.21,289596.25,3,60935.18,3902295.83,6400758.63,2111320.75,1103380.14,463469.94,4539567.03,3,3,5,1,4
IND11823,Ritu Sharma,30,Gujarat,Surat,66853,26-11-2023,Neha Das,Indian,System Administrator,Mid,Jade,582440.65,252843.88,1,26919.35,2003556.63,2124465.05,180119.74,2366745.04,131725.97,4476972.6,4,4,4,2,1
IND11824,Arjun Kumar,22,Gujarat,Surat,97826,16-08-2016,Ankit Mehta,Indian,IT Consultant,Low,Silver,535103.84,171841.79,0,57402.37,1845470.03,4472891.64,2842278.31,2274414.0,335582.15,,2,5,4,1,1
IND11825,Nisha Gupta,45,Delhi,New Delhi,72880,22-07-2013,Neha Sharma,Indian,Bank Officer,Mid,Platinum,336838.12,96709.58,2,111989.89,3120655.94,7398666.87,2299602.57,2997392.48,246842.59,3774935.87,4,1,5,2,1
IND11826,Ankit Sharma,50,Maharashtra,Pune,17234,06-02-2010,Sneha Iyer,Indian,Business Analyst,Low,Jade,,264552.17,3,6450.06,714897.75,549009.1,2179601.14,2664482.43,58198.97,899205.69,0,2,4,1,4
IND11827,Nisha Verma,22,Delhi,New Delhi,57252,30-12-2016,Rohit Singh,Indian,Network Engineer,Mid,Platinum,,54706.83,1,89395.26,3252785.5,3766847.09,1239237.94,428042.51,23685.76,1509452.15,3,3,1,2,3
IND11828,Amit Sharma,35,Gujarat,Surat,2822,21-10-2006,Sneha Kumar,Indian,Data Analyst,High,Silver,255172.09,140145.52,3,83039.55,895096.9,2307389.83,1109492.41,1831648.34,51323.07,3750792.34,3,4,4,1,1
IND11829,Ritu Das,45,Delhi,New Delhi,13103,20-07-2018,Ankit Gupta,Indian,Support Engineer,Low,Platinum,806884.93,44022.88,1,1600.98,3175453.75,6374627.16,341127.24,642176.87,476027.31,,4,5,4,2,5
IND11830,Suresh Patel,30,Delhi,New Delhi,91192,22-03-2006,Asha Reddy,Indian,Data Analyst,Low,Silver,578027.9,179359.24,2,121220.02,3440368.86,5042998.2,2322025.88,2367680.87,423683.33,5933778.0,4,1,1,1,1
IND11831,Anjali Gupta,50,Tamil Nadu,Coimbatore,17915,14-05-2006,Nisha Patel,Indian,Business Analyst,Low,Silver,1066711.78,166517.94,1,53651.43,4119012.6,355954.6,218891.88,1619692.77,324465.99,4306101.01,5,2,4,2,2
IND11832,Arjun Sharma,30,Karnataka,Mysuru,82140,21-11-2012,Suresh Kumar,Indian,Data Analyst,Mid,Jade,1104060.21,228450.34,3,105792.3,758367.25,4601697.82,2629120.64,3873412.19,270843.78,,5,3,2,1,4
IND11833,Priya Gupta,25,Gujarat,Surat,50245,08-07-2016,Ritu Patel,Indian,System Administrator,Low,Gold,418899.47,263196.61,2,6900.09,2747898.92,7564639.21,68663.97,2461633.12,9170.66,2635160.1,3,4,2,2,5
IND11834,Arjun Verma,25,Gujarat,Vadodara,84361,07-12-2024,Priya Verma,Indian,Software Engineer,Low,Silver,665166.73,103557.84,2,77291.13,4961507.91,7742888.37,730132.75,2848899.49,404480.51,,0,5,1,1,3
IND11835,Ritu Sharma,50,Karnataka,Mangaluru,42049,06-10-2023,Kavita Sharma,Indian,Support Engineer,High,Jade,1093204.93,121305.78,4,129330.44,3416208.22,3788969.28,1875218.18,31206.02,141326.56,5301466.48,0,1,3,2,5
IND11836,Suresh Sharma,22,Tamil Nadu,Coimbatore,17579,17-12-2015,Asha Reddy,Indian,Software Engineer,Low,Jade,654180.2,116815.23,1,657.46,4720249.91,429732.37,2764185.49,3182347.88,448552.78,709610.49,4,2,5,1,3
